transaction_id,transaction_date,employee_id,vendor_id,expense_type,amount,payment_method,approval_status
472,2029-11-15,102,11,IT Supplies,,card,Approved
473,31/02/2024,104,14,Travel,85305.0,card,approved
474,2024-03-10,104,12,IT Supplies,0.0,CASH,
475,21/02/2022,101,888,meal,0.0,Card,Approved
476,2029-11-15,999,888,meal,0.0,Card,approved
477,31/02/2024,100,13,Meals,,CASH,Rejected
478,22/06/2021,101,11,meal,,card,Approved
479,2024-05-12,100,11,meal,0.0,CASH,Pending
480,2029-11-15,104,11,Travel,83525.0,Bank Transfer,Approved
481,04/06/2025,101,888,meal,0.0,card,Pending
482,15/10/2021,101,11,Software Subscription,,Card,
483,31/02/2024,100,14,Software Subscription,0.0,Card,Pending
484,2025-05-30,105,888,IT Supplies,0.0,Bank Transfer,
485,31/02/2024,100,888,Meals,0.0,Bank Transfer,
486,31/02/2024,105,14,meal,,Card,Pending
487,13/09/2025,101,11,meal,0.0,Bank Transfer,Rejected
488,2024-11-04,103,888,Meals,-1200.0,Bank Transfer,
489,31/02/2024,105,14,Meals,-1200.0,Card,Pending
490,2023-09-29,100,13,Meals,-1200.0,Bank Transfer,approved
491,22/01/2024,100,12,Meals,221690.0,UPI,Approved
492,2022-08-22,102,11,Software Subscription,233491.0,Bank Transfer,Rejected
493,2025-07-12,101,888,Software Subscription,11184.0,card,
494,13/11/2022,102,11,travel expense,92456.0,CASH,
495,30/11/2025,999,11,Meals,,Card,approved
496,2029-11-15,104,888,IT Supplies,-1200.0,Card,Rejected
497,2029-11-15,101,12,Software Subscription,,UPI,Rejected
498,31/02/2024,102,12,IT Supplies,173620.0,UPI,Approved
499,2029-11-15,102,888,Travel,,UPI,
500,30/09/2022,105,14,Software Subscription,,CASH,
501,31/02/2024,101,11,meal,,Bank Transfer,approved
502,31/02/2024,105,11,IT Supplies,,Bank Transfer,Rejected
503,2023-04-15,999,888,Software Subscription,100042.0,CASH,Pending
504,2029-11-15,999,10,meal,0.0,card,Rejected
505,2025-07-12,101,12,Software Subscription,0.0,CASH,Approved
506,2029-11-15,999,12,Software Subscription,-1200.0,CASH,
507,31/02/2024,103,13,Travel,-1200.0,CASH,
508,2029-11-15,102,10,travel expense,242993.0,UPI,
509,31/02/2024,100,11,IT Supplies,198763.0,UPI,
510,31/02/2024,103,12,Software Subscription,240814.0,UPI,Pending
511,2025-10-10,102,13,Travel,-1200.0,CASH,Rejected
512,28/06/2022,100,14,Travel,197887.0,Card,Pending
513,13/08/2024,105,888,Software Subscription,,Bank Transfer,
514,31/02/2024,103,13,Meals,-1200.0,CASH,approved
515,21/11/2025,104,888,meal,-1200.0,card,approved
516,2022-11-25,103,10,meal,0.0,UPI,
517,31/02/2024,999,888,travel expense,0.0,card,Rejected
518,2021-09-13,105,888,Meals,-1200.0,card,
519,2024-06-08,999,14,meal,-1200.0,UPI,approved
520,2022-04-04,102,888,meal,,CASH,Approved
521,2024-12-03,100,12,travel expense,1198.0,card,
522,2022-07-18,103,14,meal,,Card,Rejected
523,2025-08-22,103,11,IT Supplies,-1200.0,CASH,Rejected
524,17/04/2022,104,11,IT Supplies,,card,approved
525,31/02/2024,103,12,Travel,-1200.0,Card,Rejected
526,2029-11-15,104,14,Meals,,CASH,Rejected
527,31/02/2024,100,888,Meals,0.0,Bank Transfer,
528,2029-11-15,101,12,meal,,Bank Transfer,approved
529,05/04/2025,100,888,meal,4633.0,card,approved
530,28/06/2022,104,888,IT Supplies,,UPI,Approved
531,26/12/2022,103,10,Software Subscription,-1200.0,UPI,Pending
532,31/02/2024,102,12,Travel,0.0,CASH,
533,2029-11-15,999,10,IT Supplies,0.0,CASH,
534,31/02/2024,999,12,Meals,0.0,Card,Rejected
535,2029-11-15,101,12,IT Supplies,,card,Pending
536,2029-11-15,999,888,Software Subscription,0.0,Bank Transfer,approved
537,2021-10-11,101,888,meal,139568.0,Card,Approved
538,2025-07-24,103,10,travel expense,,CASH,Pending
539,2029-11-15,103,888,travel expense,0.0,card,Pending
540,2023-02-23,104,11,travel expense,115653.0,UPI,Rejected
541,2029-11-15,999,10,meal,,Bank Transfer,approved
542,28/08/2024,105,888,Meals,181712.0,UPI,approved
543,2029-11-15,100,888,travel expense,0.0,Card,
544,02/06/2025,105,888,Software Subscription,,card,Approved
545,2022-02-14,100,13,Travel,0.0,card,Approved
546,2029-11-15,102,10,travel expense,,Bank Transfer,Approved
547,2025-04-05,101,11,meal,-1200.0,Card,Rejected
548,2025-05-31,100,10,meal,,UPI,Rejected
549,2024-06-23,105,10,Software Subscription,-1200.0,Bank Transfer,
550,16/01/2021,100,11,meal,213043.0,card,Approved
551,24/08/2024,105,13,Travel,,UPI,Rejected
552,2022-12-23,100,888,travel expense,,Card,Pending
553,31/02/2024,999,12,travel expense,-1200.0,card,Approved
554,2021-06-11,100,888,Software Subscription,0.0,UPI,
555,15/04/2023,999,888,Travel,,Card,Approved
556,26/10/2024,999,13,Travel,-1200.0,Bank Transfer,Pending
557,31/02/2024,999,12,IT Supplies,-1200.0,Bank Transfer,Approved
558,27/06/2023,105,888,Meals,-1200.0,CASH,approved
559,2021-01-27,102,11,meal,-1200.0,CASH,Approved
560,29/04/2025,102,10,meal,,Card,Pending
561,31/02/2024,102,10,meal,32244.0,card,approved
562,20/04/2021,103,14,Software Subscription,,card,approved
563,2022-08-12,105,12,Meals,,card,Rejected
564,12/06/2024,105,888,IT Supplies,197729.0,card,Pending
565,2022-06-11,105,11,Software Subscription,0.0,Card,Rejected
566,2029-11-15,102,10,Travel,,UPI,Approved
567,2021-05-31,101,14,Travel,189684.0,UPI,Pending
568,11/07/2023,100,12,IT Supplies,103789.0,card,
569,2025-01-31,999,13,IT Supplies,0.0,Card,
570,26/05/2025,100,11,IT Supplies,-1200.0,CASH,Rejected
571,28/09/2025,100,10,travel expense,-1200.0,CASH,approved
572,2029-11-15,100,10,Meals,,UPI,Rejected
573,2022-04-03,102,10,IT Supplies,0.0,CASH,Pending
574,19/01/2025,101,12,Software Subscription,-1200.0,CASH,approved
575,2023-12-08,999,11,travel expense,75084.0,Card,approved
576,02/02/2022,999,13,IT Supplies,63443.0,CASH,Approved
577,2029-11-15,999,12,travel expense,,Bank Transfer,
578,2023-09-26,103,14,Software Subscription,,Bank Transfer,Approved
579,10/09/2023,101,13,Meals,,card,Approved
580,2029-11-15,103,11,IT Supplies,,Card,Rejected
581,19/09/2023,104,14,Meals,,Bank Transfer,Rejected
582,06/05/2022,104,12,travel expense,,Bank Transfer,Pending
583,02/08/2023,100,13,Software Subscription,,card,Pending
584,31/02/2024,100,10,Software Subscription,124811.0,CASH,approved
585,2023-11-10,105,13,Software Subscription,,UPI,approved
586,19/10/2023,105,12,travel expense,-1200.0,Card,Pending
587,25/08/2024,105,11,Travel,157050.0,Card,
588,2022-03-21,102,13,travel expense,0.0,CASH,Pending
589,2024-04-09,103,10,Software Subscription,,CASH,
590,2029-11-15,102,14,Software Subscription,0.0,UPI,approved
591,2029-11-15,101,12,Meals,0.0,CASH,Approved
592,31/02/2024,103,888,Software Subscription,-1200.0,card,approved
593,2025-08-23,101,14,IT Supplies,159329.0,Bank Transfer,Rejected
594,2029-11-15,101,12,travel expense,,CASH,
595,08/10/2021,104,12,Travel,0.0,Bank Transfer,approved
596,2029-11-15,999,13,IT Supplies,0.0,card,Pending
597,2024-12-29,100,13,Travel,-1200.0,Card,Pending
598,25/12/2021,103,10,meal,-1200.0,UPI,Rejected
599,03/07/2023,103,888,meal,-1200.0,UPI,Rejected
600,2022-01-30,104,12,meal,0.0,CASH,approved
601,31/02/2024,105,10,Software Subscription,,UPI,
602,31/02/2024,999,10,Meals,-1200.0,card,
603,29/05/2025,103,10,travel expense,142524.0,Bank Transfer,approved
604,31/02/2024,105,888,IT Supplies,99937.0,CASH,approved
605,03/08/2024,102,10,Travel,0.0,Bank Transfer,Rejected
606,2023-05-12,103,14,Meals,-1200.0,UPI,Rejected
607,2029-11-15,102,11,Meals,,card,
608,31/02/2024,999,14,Software Subscription,0.0,UPI,approved
609,31/02/2024,105,12,travel expense,,UPI,
610,2025-10-07,101,10,meal,140508.0,UPI,Pending
611,2021-03-01,999,11,Travel,0.0,Card,approved
612,31/02/2024,105,11,Travel,,Card,Approved
613,2029-11-15,102,10,meal,-1200.0,CASH,
614,31/02/2024,102,10,Travel,0.0,CASH,Approved
615,2021-05-10,105,12,travel expense,-1200.0,CASH,Rejected
616,16/10/2021,104,14,Travel,0.0,Bank Transfer,
617,2022-08-28,101,12,Travel,210537.0,Card,Approved
618,08/11/2021,999,888,Meals,211066.0,card,Rejected
619,2029-11-15,104,13,travel expense,0.0,UPI,approved
620,2029-11-15,101,12,meal,-1200.0,Card,Approved
621,2022-04-14,101,14,IT Supplies,55734.0,UPI,approved
622,31/02/2024,105,12,travel expense,,card,
623,31/02/2024,103,12,meal,-1200.0,Card,Rejected
624,31/02/2024,100,12,meal,0.0,card,approved
625,03/03/2021,102,10,meal,-1200.0,Bank Transfer,Rejected
626,2022-09-29,100,888,Travel,163809.0,Bank Transfer,
627,02/06/2022,103,12,Meals,246206.0,CASH,Rejected
628,31/02/2024,104,10,Travel,201927.0,Card,Pending
629,18/03/2021,100,13,Software Subscription,,CASH,Approved
630,31/02/2024,103,14,Travel,38265.0,Card,Approved
631,13/08/2022,104,10,Software Subscription,-1200.0,card,Rejected
632,2029-11-15,101,11,travel expense,101716.0,CASH,Pending
633,2029-11-15,104,10,Travel,68344.0,Bank Transfer,approved
634,31/02/2024,999,13,Meals,0.0,card,approved
635,31/02/2024,999,11,Travel,67187.0,card,Rejected
636,04/10/2022,105,888,IT Supplies,0.0,Bank Transfer,Approved
637,01/01/2021,104,12,Travel,-1200.0,UPI,Approved
638,01/11/2022,999,12,IT Supplies,-1200.0,CASH,Pending
639,2029-11-15,103,12,Travel,0.0,Card,
640,26/07/2024,999,888,Travel,0.0,card,Pending
641,31/02/2024,103,13,IT Supplies,0.0,UPI,Pending
642,2024-10-05,102,11,IT Supplies,0.0,UPI,Approved
643,2029-11-15,102,13,Meals,0.0,CASH,Pending
644,2022-05-26,100,12,Travel,,card,Pending
645,2021-05-25,103,888,Travel,52319.0,Bank Transfer,Pending
646,2029-11-15,102,888,Software Subscription,232831.0,CASH,Pending
647,31/02/2024,105,12,meal,,UPI,Rejected
648,2025-08-26,103,13,Meals,0.0,card,approved
649,31/02/2024,105,888,Travel,,Bank Transfer,Rejected
650,2024-03-11,105,11,Meals,0.0,UPI,Pending
651,31/02/2024,100,11,Software Subscription,,card,Pending
652,07/06/2023,103,888,Software Subscription,20484.0,card,Pending
653,05/11/2022,103,14,meal,0.0,UPI,
654,24/02/2024,101,10,Software Subscription,,UPI,Pending
655,24/04/2021,104,10,meal,0.0,UPI,
656,21/02/2024,101,11,Software Subscription,,Bank Transfer,approved
657,31/02/2024,104,12,travel expense,0.0,UPI,
658,2021-04-21,999,12,Software Subscription,0.0,UPI,Pending
659,25/11/2023,101,14,travel expense,0.0,UPI,Approved
660,05/08/2023,102,13,meal,14077.0,Card,
661,2025-11-16,999,14,Software Subscription,0.0,CASH,
662,01/08/2024,104,12,Meals,0.0,card,approved
663,2029-11-15,102,14,Meals,-1200.0,card,approved
664,24/06/2021,101,14,IT Supplies,-1200.0,card,
665,2029-11-15,999,14,Meals,-1200.0,Bank Transfer,Rejected
666,25/08/2023,104,11,travel expense,-1200.0,Bank Transfer,Approved
667,31/02/2024,105,13,IT Supplies,92572.0,card,
668,2025-11-06,100,888,Meals,93222.0,Bank Transfer,Rejected
669,2022-09-03,105,11,Software Subscription,96204.0,CASH,Rejected
670,19/10/2024,102,11,meal,144978.0,card,Pending
671,2021-08-25,104,12,Meals,115856.0,CASH,Pending
672,31/02/2024,104,14,IT Supplies,167854.0,Card,Pending
673,31/02/2024,100,12,Meals,-1200.0,UPI,Approved
674,31/02/2024,999,13,travel expense,246529.0,Card,Approved
675,2022-01-31,105,11,travel expense,0.0,card,Approved
676,2023-06-14,105,888,Travel,0.0,UPI,Rejected
677,02/05/2025,103,11,Travel,196396.0,Bank Transfer,
678,13/07/2024,104,11,IT Supplies,,Card,approved
679,2021-09-12,102,888,Software Subscription,0.0,Card,
680,08/08/2021,101,14,IT Supplies,0.0,CASH,Approved
681,31/02/2024,103,13,IT Supplies,0.0,Bank Transfer,Approved
682,16/12/2024,101,11,travel expense,-1200.0,Card,
683,2023-12-22,999,13,meal,,Bank Transfer,
684,31/02/2024,105,13,meal,0.0,Card,Rejected
685,2029-11-15,101,888,Meals,,UPI,Rejected
686,31/02/2024,103,888,Software Subscription,49858.0,Bank Transfer,Pending
687,02/04/2024,102,13,travel expense,0.0,UPI,Approved
688,31/02/2024,102,888,meal,-1200.0,card,Rejected
689,2029-11-15,102,10,Meals,,card,
690,2029-11-15,102,14,meal,,Card,Rejected
691,2025-05-11,103,12,Travel,159197.0,Bank Transfer,Pending
692,2029-11-15,105,12,Travel,9654.0,CASH,approved
693,31/02/2024,102,12,travel expense,241457.0,UPI,Pending
694,31/02/2024,103,888,Software Subscription,,Card,approved
695,31/02/2024,100,14,meal,0.0,CASH,
696,31/02/2024,999,14,Travel,116907.0,Card,Approved
697,2021-06-17,101,13,meal,,CASH,Pending
698,31/05/2024,101,888,Travel,0.0,UPI,Pending
699,03/12/2021,101,13,travel expense,-1200.0,Card,approved
700,31/02/2024,999,10,Software Subscription,100735.0,card,Approved
701,31/02/2024,105,10,Software Subscription,0.0,Bank Transfer,
702,22/12/2023,102,11,meal,,UPI,Pending
703,10/12/2021,103,13,Meals,-1200.0,UPI,Pending
704,2029-11-15,999,14,IT Supplies,-1200.0,Card,Pending
705,18/08/2021,103,14,IT Supplies,86875.0,UPI,Rejected
706,2021-12-31,102,11,Meals,-1200.0,Bank Transfer,Pending
707,31/02/2024,103,888,travel expense,0.0,CASH,approved
708,31/02/2024,102,888,travel expense,,Bank Transfer,Approved
709,2022-03-06,101,14,meal,,card,Approved
710,2024-11-02,101,888,meal,,CASH,Approved
711,31/02/2024,102,14,Software Subscription,2617.0,CASH,Rejected
712,16/08/2025,100,14,travel expense,0.0,Card,approved
713,31/02/2024,105,13,Meals,,Card,Rejected
714,2029-11-15,100,888,IT Supplies,0.0,Bank Transfer,Pending
715,2025-11-19,100,10,Meals,163691.0,card,Pending
716,19/01/2023,102,12,IT Supplies,0.0,card,approved
717,2021-11-07,104,10,travel expense,,UPI,
718,2023-04-26,105,10,travel expense,0.0,card,Approved
719,31/02/2024,101,10,Meals,154696.0,Bank Transfer,Pending
720,2023-09-03,101,888,Travel,0.0,Card,Rejected
721,2022-01-06,102,10,IT Supplies,,CASH,Approved
722,31/02/2024,100,14,Meals,0.0,card,Pending
723,2023-06-04,105,14,Meals,0.0,UPI,Approved
724,08/09/2021,999,888,Travel,,CASH,Approved
725,03/12/2023,104,13,travel expense,0.0,Bank Transfer,Pending
726,2024-09-16,101,13,Travel,0.0,Bank Transfer,Approved
727,2022-02-11,104,888,IT Supplies,-1200.0,card,Pending
728,31/02/2024,101,10,Meals,109503.0,Card,approved
729,2021-06-23,104,11,IT Supplies,,Bank Transfer,Rejected
730,31/02/2024,101,10,Software Subscription,242762.0,UPI,
731,2029-11-15,101,11,Travel,127092.0,card,Approved
732,2024-11-29,999,888,Travel,-1200.0,card,Approved
733,31/02/2024,102,11,Software Subscription,-1200.0,Bank Transfer,Pending
734,2029-11-15,101,10,travel expense,24277.0,card,approved
735,31/02/2024,105,10,Travel,212052.0,Card,approved
736,2021-01-08,999,12,Travel,-1200.0,UPI,Pending
737,2029-11-15,105,14,meal,-1200.0,UPI,approved
738,31/02/2024,101,12,IT Supplies,0.0,UPI,Pending
739,27/10/2023,104,10,Meals,0.0,Card,Rejected
740,2022-08-24,999,888,Software Subscription,-1200.0,UPI,
741,2029-11-15,104,12,IT Supplies,,CASH,
742,06/02/2025,105,13,IT Supplies,-1200.0,Bank Transfer,Pending
743,31/02/2024,105,888,travel expense,0.0,Bank Transfer,Pending
744,2024-07-24,102,14,Travel,-1200.0,Bank Transfer,Approved
745,31/02/2024,999,11,IT Supplies,88620.0,Card,approved
746,31/02/2024,101,12,Meals,0.0,CASH,
747,31/02/2024,103,11,IT Supplies,0.0,card,Pending
748,05/05/2021,102,10,travel expense,,Bank Transfer,
749,31/02/2024,104,10,Travel,-1200.0,Bank Transfer,Rejected
750,31/02/2024,100,13,Meals,49019.0,Card,Pending
751,31/02/2024,102,11,Software Subscription,0.0,card,Approved
752,13/10/2024,102,10,travel expense,0.0,card,
753,31/02/2024,100,10,meal,,UPI,
754,02/05/2022,103,12,Meals,-1200.0,Card,approved
755,2029-11-15,101,888,Meals,-1200.0,UPI,approved
756,2023-02-12,104,14,IT Supplies,70864.0,Bank Transfer,
757,2029-11-15,103,11,meal,0.0,UPI,
758,05/03/2023,999,10,IT Supplies,199202.0,Card,Pending
759,20/11/2025,105,10,Travel,,card,Pending
760,2029-11-15,104,13,IT Supplies,-1200.0,UPI,Pending
761,2024-12-31,104,14,Meals,-1200.0,CASH,Rejected
762,2029-11-15,102,12,meal,-1200.0,CASH,Approved
763,31/02/2024,999,10,IT Supplies,-1200.0,card,Pending
764,2024-10-12,102,11,Meals,-1200.0,card,
765,28/11/2021,105,14,Meals,94857.0,CASH,approved
766,2029-11-15,101,12,Software Subscription,,Bank Transfer,approved
767,2029-11-15,105,10,Meals,143372.0,card,Rejected
768,19/05/2021,105,11,IT Supplies,0.0,UPI,approved
769,31/02/2024,102,14,meal,35430.0,UPI,Approved
770,31/02/2024,102,888,travel expense,0.0,Bank Transfer,Pending
771,31/02/2024,103,13,meal,,Card,Approved
772,2024-06-07,104,888,meal,0.0,CASH,Approved
773,2021-12-29,100,14,travel expense,,Bank Transfer,Rejected
774,02/11/2025,101,12,Software Subscription,,card,Pending
775,2023-02-03,100,14,Software Subscription,,card,Pending
776,31/02/2024,105,10,travel expense,-1200.0,UPI,Approved
777,31/02/2024,101,12,Travel,249067.0,UPI,Rejected
778,2029-11-15,105,14,Meals,99047.0,card,approved
779,09/07/2022,101,888,IT Supplies,,card,Approved
780,31/02/2024,103,14,IT Supplies,131705.0,Card,Rejected
781,31/02/2024,103,11,travel expense,91377.0,Bank Transfer,approved
782,15/04/2025,103,11,Meals,0.0,card,approved
783,2022-12-25,102,12,IT Supplies,,Bank Transfer,Pending
784,30/04/2024,102,13,Travel,-1200.0,CASH,approved
785,06/02/2024,105,11,IT Supplies,,Bank Transfer,
786,2029-11-15,101,10,travel expense,0.0,UPI,approved
787,2029-11-15,103,12,travel expense,0.0,UPI,approved
788,31/08/2023,103,888,meal,,Card,approved
789,2023-06-29,104,13,travel expense,-1200.0,UPI,approved
790,31/02/2024,102,10,Meals,,card,Pending
791,2021-11-11,100,14,Travel,0.0,card,Approved
792,2022-06-08,102,13,travel expense,,CASH,
793,31/01/2023,999,888,Meals,0.0,Card,Approved
794,2022-11-06,103,888,Meals,,card,approved
795,31/02/2024,999,13,Meals,171054.0,card,Pending
796,2029-11-15,105,13,meal,201782.0,CASH,approved
797,2029-11-15,101,888,Travel,0.0,Bank Transfer,Rejected
798,2022-05-17,100,888,IT Supplies,236018.0,Card,Approved
799,2029-11-15,105,11,travel expense,0.0,CASH,
800,25/07/2024,101,888,Meals,,CASH,Approved
801,31/02/2024,104,14,travel expense,,card,Approved
802,31/02/2024,100,12,IT Supplies,0.0,Card,Approved
803,2025-02-06,102,10,Software Subscription,-1200.0,card,Rejected
804,2029-11-15,100,10,meal,-1200.0,Bank Transfer,
805,2029-11-15,101,13,travel expense,84650.0,Bank Transfer,
806,31/02/2024,999,10,meal,11360.0,CASH,approved
807,2029-11-15,999,14,IT Supplies,0.0,UPI,Rejected
808,22/05/2023,102,11,Travel,,Bank Transfer,Approved
809,2029-11-15,105,12,meal,,Card,Approved
810,2023-04-10,999,13,IT Supplies,33498.0,Card,Approved
811,06/11/2021,105,10,Travel,0.0,UPI,Rejected
812,31/02/2024,999,13,Meals,0.0,CASH,Approved
813,2024-02-28,104,888,Meals,,Card,Approved
814,12/05/2021,104,888,IT Supplies,177936.0,CASH,approved
815,2024-03-22,102,13,meal,-1200.0,UPI,Pending
816,2024-07-31,100,14,Meals,0.0,CASH,Approved
817,31/02/2024,105,12,IT Supplies,65163.0,UPI,Pending
818,10/05/2024,103,13,IT Supplies,0.0,card,Rejected
819,2024-08-19,100,12,Software Subscription,-1200.0,CASH,Rejected
820,2029-11-15,101,888,Software Subscription,-1200.0,Card,approved
821,2029-11-15,100,11,Meals,102808.0,card,Pending
822,31/02/2024,103,888,meal,105110.0,card,
823,31/02/2024,104,13,Travel,,card,Approved
824,18/02/2024,999,12,IT Supplies,234161.0,Bank Transfer,Pending
825,31/02/2024,999,11,meal,0.0,card,Approved
826,09/03/2024,103,12,Travel,0.0,card,Rejected
827,31/02/2024,999,12,IT Supplies,-1200.0,card,
828,11/06/2023,103,13,Travel,115793.0,Card,Approved
829,31/02/2024,101,10,meal,26394.0,Bank Transfer,Rejected
830,2024-09-27,101,13,IT Supplies,,CASH,Rejected
831,2021-03-07,999,14,Travel,165101.0,UPI,approved
832,28/03/2023,104,13,IT Supplies,90928.0,card,approved
833,31/02/2024,104,13,travel expense,-1200.0,UPI,Pending
834,31/02/2024,104,10,Travel,-1200.0,CASH,Pending
835,2029-11-15,103,13,Meals,-1200.0,Card,Rejected
836,2021-12-25,101,888,Software Subscription,0.0,card,approved
837,31/02/2024,101,12,Software Subscription,117117.0,Card,approved
838,29/04/2021,103,10,Travel,,Card,
839,2025-03-03,103,11,travel expense,,UPI,
840,31/02/2024,105,13,Meals,,UPI,Approved
841,2029-11-15,101,11,IT Supplies,,Card,Approved
842,2029-11-15,105,13,IT Supplies,,UPI,
843,2024-04-03,103,888,IT Supplies,,Bank Transfer,Rejected
844,2023-12-16,103,10,Meals,,Bank Transfer,
845,2025-06-28,100,888,meal,-1200.0,Card,Rejected
846,31/02/2024,105,10,Meals,0.0,CASH,Rejected
847,2023-08-18,102,888,meal,,CASH,Pending
848,2029-11-15,104,888,Travel,113140.0,UPI,Rejected
849,2029-11-15,102,888,meal,-1200.0,Card,approved
850,2022-10-19,999,11,Travel,0.0,CASH,approved
851,20/02/2023,105,888,Software Subscription,-1200.0,UPI,Rejected
852,2021-10-18,101,13,meal,232639.0,CASH,approved
853,08/07/2023,999,14,IT Supplies,-1200.0,Card,Rejected
854,2029-11-15,100,10,travel expense,,Bank Transfer,Rejected
855,2024-10-27,102,12,Travel,41140.0,card,Pending
856,2024-01-15,104,10,Meals,0.0,Bank Transfer,Approved
857,31/02/2024,101,10,Travel,-1200.0,Card,approved
858,31/02/2024,999,11,travel expense,82491.0,card,Rejected
859,31/02/2024,104,14,travel expense,-1200.0,card,approved
860,2024-11-23,105,10,travel expense,-1200.0,Card,Pending
861,31/02/2024,999,888,Meals,0.0,Bank Transfer,Approved
862,2029-11-15,101,11,travel expense,,Card,
